,date,catch_volume,id_ves,predict_volume,lower_bond,upper_bond,anomalies
35,2022-03-14,4.285,1587,5.060499999999999,0.06361885840913128,10.057381141590866,0
36,2022-03-15,4.061,1587,5.169499999999999,0.17261885840913127,10.166381141590868,0
37,2022-03-16,3.762,1587,4.42525,-0.5716311415908679,9.422131141590867,0
38,2022-03-17,7.785,1587,4.97325,-0.023631141590867877,9.970131141590869,0
39,2022-03-18,8.208,1587,5.954000000000001,0.9571188584091326,10.95088114159087,0
40,2022-03-19,5.318,1587,6.26825,1.271368858409132,11.265131141590867,0
41,2022-03-23,2.317,1587,5.907,0.910118858409132,10.903881141590869,0
42,2022-03-24,3.525,1587,4.842,-0.1548811415908684,9.838881141590868,0
43,2022-03-25,3.6,1587,3.69,-1.306881141590868,8.686881141590868,0
44,2022-03-26,2.653,1587,3.02375,-1.9731311415908679,8.020631141590869,0
45,2022-03-27,2.491,1587,3.06725,-1.929631141590868,8.064131141590869,0
46,2022-03-29,1.968,1587,2.678,-2.318881141590868,7.674881141590868,0
47,2022-03-30,2.416,1587,2.382,-2.614881141590868,7.378881141590869,0
48,2022-03-31,2.641,1587,2.379,-2.617881141590868,7.3758811415908685,0
49,2022-04-01,3.226,1587,2.56275,-2.434131141590868,7.559631141590868,0
50,2022-04-02,3.662,1587,2.98625,-2.010631141590868,7.983131141590868,0
51,2022-04-03,5.344,1587,3.71825,-1.2786311415908682,8.715131141590868,0
52,2022-04-04,4.945,1587,4.29425,-0.7026311415908681,9.291131141590867,0
53,2022-04-05,2.89,1587,4.21025,-0.7866311415908678,9.207131141590867,0
54,2022-04-06,3.077,1587,4.064,-0.932881141590868,9.060881141590869,0
55,2022-04-07,1.993,1587,3.2262500000000003,-1.7706311415908678,8.22313114159087,0
56,2022-04-08,4.671,1587,3.15775,-1.839131141590868,8.154631141590869,0
57,2022-04-09,2.84,1587,3.14525,-1.8516311415908682,8.142131141590868,0
58,2022-04-10,4.571,1587,3.51875,-1.4781311415908682,8.515631141590868,0
59,2022-04-11,7.05,1587,4.7829999999999995,-0.21388114159086857,9.779881141590867,0
60,2022-04-12,7.0,1587,5.36525,0.3683688584091316,10.362131141590869,0
61,2022-04-13,6.465,1587,6.2715,1.2746188584091316,11.268381141590869,0
62,2022-04-15,2.616,1587,5.78275,0.785868858409132,10.779631141590869,0
63,2022-04-16,2.752,1587,4.7082500000000005,-0.28863114159086756,9.705131141590869,0
64,2022-04-17,2.753,1587,3.6465,-1.350381141590868,8.643381141590869,0
65,2022-04-18,4.335,1587,3.114,-1.8828811415908682,8.110881141590868,0
66,2022-04-19,4.907,1587,3.68675,-1.310131141590868,8.683631141590869,0
67,2022-04-20,5.145,1587,4.285,-0.7118811415908679,9.281881141590869,0
68,2022-04-21,4.932,1587,4.829750000000001,-0.1671311415908674,9.82663114159087,0
69,2022-04-22,3.65,1587,4.6585,-0.33838114159086796,9.655381141590869,0
70,2022-04-24,3.874,1587,4.40025,-0.5966311415908683,9.397131141590869,0
71,2022-04-25,5.605,1587,4.51525,-0.48163114159086806,9.512131141590867,0
72,2022-04-26,7.499,1587,5.157,0.16011885840913198,10.153881141590869,0
73,2022-04-27,4.334,1587,5.328,0.33111885840913224,10.324881141590868,0
74,2022-04-29,3.5,1587,5.2345,0.23761885840913166,10.231381141590868,0
75,2022-04-30,3.426,1587,4.68975,-0.30713114159086796,9.686631141590869,0
76,2022-05-01,3.537,1587,3.69925,-1.297631141590868,8.696131141590868,0
77,2022-05-02,13.914,1587,6.09425,1.0973688584091317,11.091131141590868,1
78,2022-05-03,11.721,1587,8.1495,3.1526188584091317,13.146381141590869,0
79,2022-05-04,1.071,1587,7.56075,2.5638688584091316,12.557631141590868,1
80,2022-05-05,4.347,1587,7.763249999999999,2.7663688584091313,12.760131141590868,0
81,2022-05-06,14.499,1587,7.9095,2.9126188584091324,12.906381141590868,1
82,2022-05-08,1.532,1587,5.36225,0.36536885840913236,10.359131141590868,0
83,2022-05-09,2.454,1587,5.708,0.7111188584091321,10.704881141590867,0
84,2022-05-10,4.87,1587,5.838750000000001,0.841868858409133,10.83563114159087,0
85,2022-05-12,1.283,1587,2.53475,-2.462131141590868,7.531631141590868,0
86,2022-05-13,0.735,1587,2.3355,-2.661381141590868,7.332381141590869,0
87,2022-05-14,2.591,1587,2.36975,-2.6271311415908682,7.366631141590868,0
88,2022-05-15,5.792,1587,2.60025,-2.396631141590868,7.597131141590868,0
89,2022-05-16,4.036,1587,3.2885,-1.708381141590868,8.285381141590868,0
90,2022-05-17,3.898,1587,4.07925,-0.917631141590868,9.076131141590867,0
91,2022-05-18,3.986,1587,4.428,-0.5688811415908681,9.424881141590868,0
92,2022-05-19,3.55,1587,3.8674999999999997,-1.1293811415908683,8.864381141590869,0
93,2022-05-20,3.799,1587,3.80825,-1.188631141590868,8.805131141590868,0
94,2022-05-21,3.251,1587,3.6465,-1.350381141590868,8.643381141590869,0
95,2022-05-22,3.861,1587,3.61525,-1.381631141590868,8.612131141590869,0
96,2022-05-23,4.211,1587,3.7805000000000004,-1.2163811415908676,8.777381141590869,0
0,2022-01-01,0.785,1588,,,,0
1,2022-01-02,2.07,1588,,,,0
2,2022-01-03,1.029,1588,,,,0
3,2022-01-04,1.485,1588,1.34225,-3.525436113170299,6.209936113170299,0
4,2022-01-05,1.52,1588,1.526,-3.341686113170299,6.393686113170299,0
5,2022-01-06,1.129,1588,1.29075,-3.576936113170299,6.158436113170299,0
6,2022-01-07,1.934,1588,1.5170000000000001,-3.3506861131702985,6.384686113170299,0
7,2022-01-08,0.329,1588,1.228,-3.639686113170299,6.095686113170299,0
8,2022-01-24,3.382,1588,1.6935,-3.1741861131702986,6.561186113170299,0
9,2022-01-25,5.149,1588,2.6985,-2.1691861131702987,7.566186113170299,0
10,2022-01-26,7.241,1588,4.02525,-0.8424361131702991,8.892936113170299,0
11,2022-01-27,6.484,1588,5.564,0.6963138868297012,10.431686113170299,0
12,2022-01-28,7.294,1588,6.542,1.674313886829701,11.409686113170299,0
13,2022-01-31,3.028,1588,6.011749999999999,1.1440638868297004,10.879436113170298,0
14,2022-02-01,3.247,1588,5.013249999999999,0.14556388682970045,9.880936113170298,0
15,2022-02-02,1.525,1588,3.7735,-1.094186113170299,8.6411861131703,0
16,2022-02-03,1.855,1588,2.41375,-2.453936113170299,7.281436113170299,0
17,2022-02-04,3.089,1588,2.429,-2.438686113170299,7.296686113170299,0
18,2022-02-05,3.249,1588,2.4295,-2.438186113170299,7.297186113170299,0
19,2022-02-06,2.796,1588,2.74725,-2.1204361131702987,7.614936113170299,0
20,2022-02-07,0.856,1588,2.4975,-2.370186113170299,7.365186113170299,0
21,2022-02-08,1.858,1588,2.18975,-2.677936113170299,7.057436113170299,0
22,2022-02-10,5.232,1588,2.6854999999999998,-2.182186113170299,7.553186113170298,0
23,2022-02-11,9.09,1588,4.259,-0.6086861131702985,9.1266861131703,0
24,2022-02-12,8.963,1588,6.285749999999999,1.4180638868297004,11.153436113170297,0
25,2022-02-13,9.987,1588,8.318,3.4503138868297007,13.185686113170298,0
26,2022-02-15,1.451,1588,7.37275,2.505063886829701,12.240436113170299,1
27,2022-02-16,0.65,1588,5.26275,0.39506388682970073,10.130436113170298,0
28,2022-02-17,4.085,1588,4.0432500000000005,-0.8244361131702984,8.9109361131703,0
29,2022-02-18,3.297,1588,2.37075,-2.4969361131702987,7.238436113170299,0
30,2022-02-19,5.638,1588,3.4175,-1.4501861131702989,8.2851861131703,0
31,2022-02-20,7.553,1588,5.14325,0.27556388682970123,10.010936113170299,0
32,2022-02-27,4.238,1588,5.1815,0.3138138868297009,10.049186113170299,0
33,2022-02-28,6.685,1588,6.0285,1.1608138868297013,10.896186113170298,0
34,2022-03-01,8.25,1588,6.6815,1.813813886829701,11.549186113170299,0
35,2022-03-02,7.328,1588,6.625249999999999,1.7575638868297006,11.492936113170298,0
36,2022-03-03,6.655,1588,7.2295,2.361813886829701,12.097186113170299,0
37,2022-03-04,1.764,1588,5.99925,1.131563886829701,10.866936113170299,0
38,2022-03-05,2.834,1588,4.64525,-0.222436113170299,9.512936113170298,0
39,2022-03-07,6.406,1588,4.41475,-0.45293611317029914,9.282436113170299,0
40,2022-03-08,1.784,1588,3.197,-1.6706861131702988,8.0646861131703,0
41,2022-03-09,4.573,1588,3.8992500000000003,-0.9684361131702985,8.7669361131703,0
42,2022-03-10,2.524,1588,3.82175,-1.0459361131702987,8.689436113170299,0
43,2022-03-11,5.604,1588,3.62125,-1.246436113170299,8.488936113170299,0
44,2022-03-12,4.913,1588,4.4035,-0.4641861131702987,9.271186113170298,0
