,date,catch_volume,id_own,predict_volume,lower_bond,upper_bond,anomalies
69,2022-03-11,433.948949,1164,319.5211135,-117.63731369754584,756.6795406975459,0
70,2022-03-12,462.03894399999996,1164,356.66775574999997,-80.49067144754588,793.8261829475458,0
71,2022-03-13,334.979,1164,379.79225575,-57.36617144754587,816.9506829475458,0
72,2022-03-14,291.23,1164,380.54922324999995,-56.60920394754589,817.7076504475458,0
73,2022-03-15,243.96699999999998,1164,333.05373599999996,-104.10469119754589,770.2121631975458,0
74,2022-03-16,306.69399999999996,1164,294.2175,-142.94092719754588,731.3759271975458,0
75,2022-03-17,328.769,1164,292.66499999999996,-144.49342719754588,729.8234271975458,0
76,2022-03-18,262.015633,1164,285.36140824999995,-151.7970189475459,722.5198354475458,0
77,2022-03-19,179.498,1164,269.24415824999994,-167.9142689475459,706.4025854475458,0
78,2022-03-20,478.03239399999995,1164,312.07875674999997,-125.07967044754588,749.2371839475459,0
79,2022-03-21,369.65506,1164,322.30027175,-114.85815544754587,759.4586989475458,0
80,2022-03-22,330.754846,1164,339.48507499999994,-97.67335219754591,776.6435021975458,0
81,2022-03-23,181.96699999999998,1164,340.10232499999995,-97.0561021975459,777.2607521975458,0
82,2022-03-24,369.840507,1164,313.05435324999996,-124.10407394754588,750.2127804475458,0
83,2022-03-25,795.483569,1164,419.51148049999995,-17.6469466975459,856.6699076975458,0
84,2022-03-26,1155.834821,1164,625.78147425,188.62304705245413,1062.9399014475457,1
85,2022-03-27,1090.9142299999999,1164,853.0182817499999,415.85985455245407,1290.1767089475456,0
86,2022-03-28,862.408854,1164,976.1603685,539.0019413024542,1413.3187956975457,0
87,2022-03-29,825.2855460000001,1164,983.61086275,546.4524355524542,1420.769289947546,0
88,2022-03-30,932.713133,1164,927.83044075,490.67201355245413,1364.9888679475457,0
89,2022-03-31,1097.609312,1164,929.50421125,492.3457840524542,1366.6626384475458,0
90,2022-04-01,1062.21516,1164,979.4557877499999,542.297360552454,1416.6142149475459,0
91,2022-04-02,1116.496983,1164,1052.2586469999999,615.100219802454,1489.4170741975458,0
92,2022-04-03,691.2373259999999,1164,991.8896952499999,554.7312680524541,1429.0481224475457,0
93,2022-04-04,790.715382,1164,915.16621275,478.00778555245415,1352.3246399475458,0
94,2022-04-05,1282.272459,1164,970.1805374999999,533.022110302454,1407.3389646975456,0
95,2022-04-06,1305.5761519999999,1164,1017.4503297499998,580.291902552454,1454.6087569475458,0
96,2022-04-07,1221.193648,1164,1149.93941025,712.7809830524542,1587.0978374475458,0
97,2022-04-08,1288.679693,1164,1274.430488,837.2720608024541,1711.5889151975457,0
98,2022-04-09,1396.078133,1164,1302.8819065,865.7234793024542,1740.040333697546,0
99,2022-04-11,95.711,1164,1000.4156185,563.2571913024542,1437.574045697546,1
100,2022-04-12,180.294,1164,740.1907065,303.0322793024542,1177.3491336975458,1
101,2022-04-13,95.547,1164,441.90753325,4.749106052454124,879.0659604475459,0
102,2022-05-24,61.682,1164,108.3085,-328.84992719754587,545.4669271975458,0
103,2022-05-25,94.68700000000001,1164,108.0525,-329.10592719754584,545.2109271975459,0
104,2022-05-26,60.448,1164,78.09100000000001,-359.06742719754584,515.2494271975459,0
0,2022-01-01,79.956,1091,,,,0
1,2022-01-02,224.48399999999998,1091,,,,0
2,2022-01-03,162.778,1091,,,,0
3,2022-01-04,204.438,1091,167.914,-181.84656032385044,517.6745603238504,0
4,2022-01-05,86.839,1091,169.63475,-180.12581032385043,519.3953103238505,0
5,2022-01-06,124.30799999999999,1091,144.59074999999999,-205.16981032385044,494.3513103238504,0
6,2022-01-07,266.376,1091,170.49024999999997,-179.27031032385045,520.2508103238504,0
7,2022-01-08,337.531,1091,203.76349999999996,-145.99706032385046,553.5240603238503,0
8,2022-01-09,347.175,1091,268.84749999999997,-80.91306032385046,618.6080603238504,0
9,2022-01-10,220.556,1091,292.9095,-56.85106032385045,642.6700603238504,0
10,2022-01-11,473.107,1091,344.59225000000004,-5.168310323850392,694.3528103238505,0
11,2022-01-12,664.308,1091,426.28650000000005,76.52593967614962,776.0470603238505,0
12,2022-01-13,444.581,1091,450.638,100.87743967614955,800.3985603238505,0
13,2022-01-14,270.976,1091,463.24300000000005,113.48243967614962,813.0035603238505,0
14,2022-01-15,287.557,1091,416.8555,67.09493967614958,766.6160603238504,0
15,2022-01-16,410.908,1091,353.5055,3.7449396761495564,703.2660603238504,0
16,2022-01-17,532.742,1091,375.54575,25.78518967614957,725.3063103238504,0
17,2022-01-18,645.337,1091,469.13599999999997,119.37543967614954,818.8965603238504,0
18,2022-01-19,610.3299999999999,1091,549.82925,200.06868967614957,899.5898103238504,0
19,2022-01-20,743.971,1091,633.095,283.3344396761496,982.8555603238505,0
20,2022-01-21,529.538,1091,632.294,282.53343967614956,982.0545603238504,0
21,2022-01-22,433.13599999999997,1091,579.24375,229.48318967614955,929.0043103238504,0
22,2022-01-23,533.4459999999999,1091,560.02275,210.26218967614955,909.7833103238504,0
23,2022-01-24,655.172,1091,537.823,188.06243967614955,887.5835603238504,0
24,2022-01-25,649.517,1091,567.8177499999999,218.0571896761495,917.5783103238504,0
25,2022-01-26,408.445,1091,561.645,211.88443967614955,911.4055603238504,0
26,2022-01-27,268.082,1091,495.30400000000003,145.5434396761496,845.0645603238504,0
27,2022-01-28,361.937,1091,421.99525,72.23468967614957,771.7558103238505,0
28,2022-01-29,602.232,1091,410.174,60.41343967614955,759.9345603238504,0
29,2022-01-30,702.048,1091,483.57475,133.81418967614957,833.3353103238504,0
30,2022-01-31,761.342,1091,606.8897499999999,257.1291896761495,956.6503103238504,0
31,2022-02-01,571.307,1091,659.23225,309.4716896761496,1008.9928103238504,0
32,2022-02-02,578.384,1091,653.27025,303.5096896761496,1003.0308103238505,0
33,2022-02-03,610.764,1091,630.44925,280.6886896761496,980.2098103238504,0
34,2022-02-04,169.121,1091,482.394,132.63343967614958,832.1545603238504,0
35,2022-02-05,397.12,1091,438.84725000000003,89.0866896761496,788.6078103238505,0
36,2022-02-06,336.548,1091,378.38825,28.6276896761496,728.1488103238505,0
37,2022-02-07,457.557,1091,340.0865,-9.674060323850426,689.8470603238504,0
38,2022-02-08,493.80400000000003,1091,421.25725,71.49668967614957,771.0178103238504,0
39,2022-02-09,440.845,1091,432.18850000000003,82.4279396761496,781.9490603238505,0
40,2022-02-10,755.62,1091,536.9565,187.19593967614958,886.7170603238504,0
41,2022-02-11,709.66,1091,599.98225,250.2216896761496,949.7428103238504,0
42,2022-02-12,235.793,1091,535.4794999999999,185.7189396761495,885.2400603238503,0
43,2022-02-13,130.649,1091,457.93049999999994,108.16993967614951,807.6910603238504,0
44,2022-02-14,159.624,1091,308.93149999999997,-40.829060323850456,658.6920603238505,0
45,2022-02-15,205.045,1091,182.77775,-166.98281032385043,532.5383103238504,0
46,2022-02-16,219.428,1091,178.6865,-171.07406032385043,528.4470603238505,0
47,2022-02-17,273.371,1091,214.367,-135.39356032385044,564.1275603238504,0
48,2022-02-18,353.122,1091,262.7415,-87.01906032385045,612.5020603238504,0
49,2022-02-19,537.774,1091,345.92375000000004,-3.8368103238503863,695.6843103238505,0
50,2022-02-20,400.543,1091,391.20250000000004,41.441939676149616,740.9630603238504,0
51,2022-02-21,61.091,1091,338.1325,-11.628060323850434,687.8930603238505,0
52,2022-02-22,14.794,1091,253.5505,-96.21006032385043,603.3110603238504,0
53,2022-02-25,160.26600000000002,1091,159.17350000000005,-190.58706032385038,508.9340603238505,0
54,2022-02-26,145.853,1091,95.50100000000003,-254.2595603238504,445.26156032385046,0
55,2022-02-27,142.419,1091,115.83300000000003,-233.9275603238504,465.59356032385045,0
56,2022-02-28,210.281,1091,164.70475000000005,-185.05581032385038,514.4653103238504,0
57,2022-03-01,118.971,1091,154.38100000000003,-195.3795603238504,504.14156032385046,0
58,2022-03-04,30.964,1091,125.65875000000003,-224.1018103238504,475.4193103238505,0
59,2022-03-06,47.563,1091,101.94475000000004,-247.81581032385037,451.7053103238505,0
60,2022-03-07,139.10399999999998,1091,84.15050000000002,-265.6100603238504,433.91106032385045,0
61,2022-03-08,147.078,1091,91.17725000000003,-258.5833103238504,440.93781032385044,0
62,2022-03-09,268.865,1091,150.65250000000003,-199.1080603238504,500.41306032385046,0
63,2022-03-10,320.996,1091,219.01075000000003,-130.7498103238504,568.7713103238505,0
64,2022-03-11,537.735,1091,318.6685,-31.092060323850433,668.4290603238504,0
65,2022-03-12,347.222,1091,368.70450000000005,18.943939676149625,718.4650603238505,0
66,2022-03-13,206.367,1091,353.08000000000004,3.3194396761496137,702.8405603238505,0
67,2022-03-14,212.85999999999999,1091,326.046,-23.714560323850435,675.8065603238504,0
68,2022-03-15,51.765,1091,204.5535,-145.2070603238504,554.3140603238504,0
69,2022-03-16,73.48,1091,136.11800000000002,-213.6425603238504,485.8785603238505,0
70,2022-03-17,22.949,1091,90.26350000000004,-259.4970603238504,440.02406032385045,0
71,2022-03-18,10.443,1091,39.65925000000003,-310.1013103238504,389.41981032385047,0
72,2022-03-19,21.495,1091,32.09175000000003,-317.6688103238504,381.8523103238505,0
73,2022-03-20,57.484,1091,28.09275000000003,-321.6678103238504,377.85331032385045,0
74,2022-03-21,44.026,1091,33.36200000000003,-316.3985603238504,383.12256032385045,0
75,2022-03-22,95.19999999999999,1091,54.551250000000024,-295.2093103238504,404.31181032385047,0
76,2022-03-23,40.348,1091,59.26450000000003,-290.49606032385043,409.0250603238504,0
77,2022-03-24,283.995,1091,115.89225000000002,-233.8683103238504,465.6528103238504,0
78,2022-03-25,308.347,1091,181.97250000000003,-167.7880603238504,531.7330603238504,0
79,2022-03-26,324.44,1091,239.28250000000003,-110.4780603238504,589.0430603238505,0
80,2022-03-27,24.431,1091,235.30325000000002,-114.45731032385041,585.0638103238505,0
81,2022-04-01,216.565,1091,218.44575,-131.31481032385042,568.2063103238504,0
82,2022-04-02,368.07300000000004,1091,233.37725000000003,-116.3833103238504,583.1378103238504,0
83,2022-04-03,574.277,1091,295.83650000000006,-53.92406032385037,645.5970603238504,0
84,2022-04-04,195.156,1091,338.51775000000004,-11.242810323850392,688.2783103238505,0
85,2022-04-05,485.327,1091,405.70825,55.947689676149594,755.4688103238504,0
86,2022-04-06,785.353,1091,510.02825000000007,160.26768967614964,859.7888103238505,0
87,2022-04-07,860.86,1091,581.6740000000001,231.91343967614966,931.4345603238505,0
88,2022-04-08,673.433,1091,701.2432500000001,351.4826896761497,1051.0038103238505,0
89,2022-04-09,1135.885,1091,863.88275,514.1221896761496,1213.6433103238505,0
90,2022-04-10,135.034,1091,701.303,351.54243967614957,1051.0635603238504,1
91,2022-04-11,178.7,1091,530.763,181.0024396761496,880.5235603238505,1
92,2022-04-12,375.426,1091,456.26125,106.50068967614959,806.0218103238504,0
93,2022-04-13,351.839,1091,260.24975,-89.51081032385042,610.0103103238505,0
94,2022-04-14,60.307,1091,241.56799999999998,-108.19256032385044,591.3285603238504,0
95,2022-04-15,162.07399999999998,1091,237.4115,-112.34906032385044,587.1720603238505,0
96,2022-04-16,20.36,1091,148.64499999999998,-201.11556032385045,498.4055603238504,0
97,2022-04-17,29.942,1091,68.17075,-281.58981032385043,417.9313103238504,0
98,2022-04-18,26.084,1091,59.61499999999999,-290.1455603238504,409.37556032385044,0
99,2022-04-19,39.114999999999995,1091,28.875249999999998,-320.88531032385043,378.6358103238504,0
100,2022-04-20,35.601,1091,32.6855,-317.07506032385044,382.4460603238504,0
101,2022-04-21,30.496,1091,32.824,-316.9365603238504,382.58456032385044,0
102,2022-04-22,24.875,1091,32.52175,-317.23881032385043,382.2823103238504,0
103,2022-04-23,83.87899999999999,1091,43.71275,-306.0478103238504,393.47331032385046,0
104,2022-04-24,93.958,1091,58.30199999999999,-291.4585603238504,408.06256032385045,0
105,2022-04-25,72.306,1091,68.7545,-281.0060603238504,418.51506032385043,0
106,2022-04-26,161.516,1091,102.91475,-246.84581032385043,452.67531032385045,0
107,2022-04-27,77.462,1091,101.3105,-248.45006032385044,451.0710603238504,0
108,2022-04-28,90.987,1091,100.56774999999999,-249.19281032385044,450.3283103238504,0
109,2022-04-29,129.531,1091,114.874,-234.88656032385043,464.63456032385045,0
110,2022-04-30,153.291,1091,112.81775,-236.94281032385044,462.5783103238504,0
111,2022-05-01,193.126,1091,141.73375,-208.02681032385044,491.4943103238504,0
112,2022-05-02,172.97,1091,162.2295,-187.53106032385043,511.99006032385046,0
113,2022-05-03,170.46,1091,172.46175,-177.29881032385043,522.2223103238505,0
114,2022-05-04,170.629,1091,176.79625,-172.96431032385044,526.5568103238504,0
115,2022-05-05,153.812,1091,166.96775000000002,-182.7928103238504,516.7283103238505,0
116,2022-05-06,139.0,1091,158.47525000000002,-191.2853103238504,508.23581032385044,0
117,2022-05-07,143.37199999999999,1091,151.70325,-198.05731032385043,501.46381032385045,0
118,2022-05-08,165.788,1091,150.493,-199.26756032385043,500.2535603238504,0
119,2022-05-09,276.29699999999997,1091,181.11425,-168.64631032385043,530.8748103238504,0
120,2022-05-10,131.876,1091,179.33325,-170.42731032385043,529.0938103238504,0
121,2022-05-11,119.32,1091,173.32025000000002,-176.4403103238504,523.0808103238504,0
122,2022-05-12,88.14999999999999,1091,153.91075,-195.84981032385042,503.67131032385043,0
123,2022-05-13,144.828,1091,121.0435,-228.71706032385043,470.8040603238504,0
124,2022-05-14,133.941,1091,121.55975000000001,-228.20081032385042,471.32031032385044,0
125,2022-05-15,125.361,1091,123.07,-226.69056032385043,472.8305603238504,0
126,2022-05-16,283.259,1091,171.84725,-177.91331032385042,521.6078103238505,0
127,2022-05-17,283.744,1091,206.57625000000002,-143.1843103238504,556.3368103238504,0
128,2022-05-18,231.661,1091,231.00625000000002,-118.7543103238504,580.7668103238505,0
129,2022-05-19,294.739,1091,273.35075,-76.40981032385042,623.1113103238504,0
130,2022-05-20,234.953,1091,261.27425,-88.48631032385043,611.0348103238505,0
131,2022-05-21,313.401,1091,268.6885,-81.07206032385045,618.4490603238504,0
132,2022-05-22,301.442,1091,286.13374999999996,-63.626810323850464,635.8943103238504,0
133,2022-05-23,350.443,1091,300.05975,-49.70081032385042,649.8203103238504,0
134,2022-05-24,356.719,1091,330.50125,-19.2593103238504,680.2618103238505,0
135,2022-05-25,315.137,1091,330.93525,-18.82531032385043,680.6958103238504,0
136,2022-05-26,228.5,1091,312.69975,-37.06081032385043,662.4603103238504,0
0,2022-01-01,1.156,1207,,,,0
1,2022-01-02,2.98,1207,,,,0
2,2022-01-03,1.826,1207,,,,0
3,2022-01-04,1.37,1207,1.833,-48.21874655001438,51.88474655001438,0
4,2022-01-05,0.635,1207,1.70275,-48.34899655001438,51.75449655001438,0
5,2022-01-06,3.026,1207,1.7142499999999998,-48.33749655001438,51.76599655001438,0
6,2022-01-07,2.595,1207,1.9064999999999999,-48.14524655001438,51.95824655001438,0
7,2022-01-08,5.797,1207,3.0132499999999998,-47.03849655001438,53.06499655001438,0
8,2022-01-09,5.319,1207,4.18425,-45.86749655001438,54.23599655001438,0
9,2022-01-10,11.353,1207,6.266,-43.78574655001438,56.31774655001438,0
10,2022-01-11,8.694,1207,7.790749999999999,-42.26099655001438,57.842496550014374,0
11,2022-01-12,11.217,1207,9.14575,-40.90599655001438,59.19749655001438,0
12,2022-01-13,11.155,1207,10.60475,-39.446996550014376,60.65649655001438,0
13,2022-01-14,9.611,1207,10.16925,-39.88249655001438,60.22099655001438,0
14,2022-01-15,6.095,1207,9.519499999999999,-40.53224655001438,59.57124655001438,0
15,2022-01-16,3.563,1207,7.606,-42.44574655001438,57.65774655001438,0
16,2022-01-17,6.588,1207,6.46425,-43.58749655001438,56.51599655001438,0
17,2022-01-18,2.468,1207,4.6785000000000005,-45.37324655001438,54.73024655001438,0
18,2022-01-19,3.184,1207,3.95075,-46.10099655001438,54.00249655001438,0
19,2022-01-20,2.734,1207,3.7435,-46.30824655001438,53.795246550014376,0
20,2022-01-21,4.617,1207,3.25075,-46.800996550014375,53.30249655001438,0
21,2022-01-22,3.601,1207,3.534,-46.51774655001438,53.58574655001438,0
22,2022-01-23,5.711,1207,4.16575,-45.885996550014376,54.21749655001438,0
23,2022-01-24,6.916,1207,5.211250000000001,-44.84049655001438,55.26299655001438,0
24,2022-01-25,8.883,1207,6.27775,-43.77399655001438,56.329496550014376,0
25,2022-01-26,11.12,1207,8.1575,-41.89424655001438,58.20924655001438,0
26,2022-01-27,5.816,1207,8.18375,-41.86799655001438,58.235496550014375,0
27,2022-01-31,23.645,1207,12.366,-37.68574655001438,62.41774655001438,0
28,2022-02-02,2.054,1207,10.658750000000001,-39.392996550014374,60.71049655001438,0
29,2022-02-03,4.538,1207,9.01325,-41.03849655001438,59.06499655001438,0
30,2022-02-04,7.758,1207,9.49875,-40.55299655001438,59.55049655001438,0
31,2022-02-05,3.326,1207,4.4190000000000005,-45.632746550014375,54.47074655001438,0
32,2022-02-06,5.006,1207,5.157,-44.894746550014375,55.20874655001438,0
33,2022-02-07,3.373,1207,4.86575,-45.18599655001438,54.91749655001438,0
34,2022-02-08,8.988,1207,5.17325,-44.878496550014376,55.22499655001438,0
35,2022-02-09,8.246,1207,6.40325,-43.64849655001438,56.45499655001438,0
36,2022-02-10,4.029,1207,6.159000000000001,-43.89274655001438,56.21074655001438,0
37,2022-02-11,34.419,1207,13.9205,-36.13124655001438,63.972246550014376,0
38,2022-02-12,5.156,1207,12.9625,-37.08924655001438,63.01424655001438,0
39,2022-02-13,11.032,1207,13.658999999999999,-36.39274655001438,63.71074655001438,0
40,2022-02-14,46.109,1207,24.179000000000002,-25.872746550014377,74.23074655001437,0
41,2022-02-15,10.416,1207,18.178250000000002,-31.873496550014377,68.22999655001438,0
42,2022-02-16,5.209,1207,18.1915,-31.860246550014377,68.24324655001438,0
43,2022-02-17,7.168,1207,17.225500000000004,-32.826246550014375,67.27724655001438,0
44,2022-02-18,6.572,1207,7.341250000000004,-42.710496550014376,57.39299655001438,0
45,2022-02-19,4.019,1207,5.7420000000000035,-44.309746550014374,55.79374655001438,0
46,2022-02-21,17.335,1207,8.773500000000004,-41.27824655001437,58.825246550014384,0
47,2022-02-22,2.139,1207,7.516250000000004,-42.53549655001437,57.567996550014385,0
48,2022-02-23,1.739,1207,6.308000000000004,-43.74374655001437,56.359746550014385,0
49,2022-03-01,29.19,1207,12.600750000000005,-37.450996550014374,62.652496550014384,0
50,2022-03-02,6.44,1207,9.877000000000004,-40.174746550014376,59.92874655001438,0
51,2022-03-03,8.838000000000001,1207,11.551750000000004,-38.49999655001437,61.603496550014384,0
52,2022-03-04,12.728000000000002,1207,14.299000000000005,-35.75274655001437,64.35074655001438,0
53,2022-03-05,33.986000000000004,1207,15.498000000000005,-34.553746550014374,65.54974655001439,0
54,2022-03-06,97.179,1207,38.182750000000006,-11.868996550014373,88.23449655001438,1
55,2022-03-07,51.591,1207,48.87100000000001,-1.1807465500143692,98.92274655001438,0
56,2022-03-08,39.582,1207,55.584500000000006,5.532753449985627,105.63624655001439,0
57,2022-03-09,51.686,1207,60.00950000000001,9.957753449985631,110.06124655001439,0
58,2022-03-10,40.536,1207,45.84875000000001,-4.202996550014369,95.9004965500144,0
59,2022-03-11,35.31,1207,41.77850000000001,-8.27324655001437,91.83024655001438,0
60,2022-03-12,54.812,1207,45.586000000000006,-4.465746550014373,95.63774655001438,0
61,2022-03-14,23.54,1207,38.5495,-11.502246550014377,88.60124655001438,0
62,2022-03-15,44.217,1207,39.469750000000005,-10.581996550014374,89.52149655001438,0
63,2022-03-16,40.445,1207,40.7535,-9.298246550014376,90.80524655001437,0
64,2022-03-17,51.67,1207,39.968,-10.083746550014375,90.01974655001439,0
65,2022-03-18,71.256,1207,51.897,1.84525344998562,101.94874655001438,0
66,2022-03-19,65.076,1207,57.11175,7.060003449985622,107.16349655001437,0
67,2022-03-20,70.62,1207,64.6555,14.603753449985625,114.70724655001439,0
68,2022-03-21,72.756,1207,69.92699999999999,19.875253449985614,119.97874655001436,0
69,2022-03-22,40.309,1207,62.19025,12.13850344998562,112.24199655001438,0
70,2022-03-23,56.078,1207,59.94075,9.889003449985623,109.99249655001438,0
71,2022-03-29,16.107,1207,46.3125,-3.7392465500143786,96.36424655001437,0
72,2022-03-31,10.27,1207,30.691,-19.36074655001438,80.74274655001437,0
73,2022-04-04,0.721,1207,20.794,-29.257746550014378,70.84574655001438,0
74,2022-04-05,1.122,1207,7.055,-42.99674655001438,57.10674655001438,0
75,2022-04-06,1.025,1207,3.2845,-46.76724655001438,53.33624655001438,0
76,2022-04-11,1.21,1207,1.0194999999999999,-49.03224655001438,51.07124655001438,0
77,2022-04-12,2.51,1207,1.4667499999999998,-48.58499655001438,51.518496550014376,0
78,2022-04-13,7.013999999999999,1207,2.9397499999999996,-47.11199655001438,52.991496550014375,0
79,2022-04-14,7.96,1207,4.6735,-45.37824655001438,54.725246550014376,0
80,2022-04-15,7.844,1207,6.331999999999999,-43.71974655001438,56.38374655001438,0
81,2022-04-16,13.511,1207,9.08225,-40.96949655001438,59.13399655001438,0
82,2022-04-17,11.532,1207,10.21175,-39.83999655001438,60.26349655001438,0
83,2022-04-18,7.476,1207,10.09075,-39.96099655001438,60.14249655001438,0
84,2022-04-19,7.469,1207,9.997,-40.05474655001438,60.04874655001438,0
85,2022-04-20,3.794,1207,7.56775,-42.48399655001438,57.619496550014375,0
86,2022-04-21,3.197,1207,5.484,-44.56774655001438,55.53574655001438,0
87,2022-04-22,4.732,1207,4.798,-45.25374655001438,54.84974655001438,0
88,2022-04-23,5.858,1207,4.39525,-45.65649655001438,54.446996550014376,0
89,2022-04-24,4.48,1207,4.56675,-45.48499655001438,54.61849655001438,0
90,2022-04-25,4.24,1207,4.827500000000001,-45.22424655001438,54.87924655001438,0
91,2022-04-26,6.741999999999999,1207,5.33,-44.72174655001438,55.38174655001438,0
92,2022-04-27,13.445,1207,7.22675,-42.824996550014376,57.27849655001438,0
93,2022-04-28,5.353,1207,7.445,-42.60674655001438,57.49674655001438,0
